STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE
24205,2,824481,835220,4/9/2015,
24206,2,819799,832550,19/4/2012,
24214,2,821579,833968,19/4/2012,
24216,2,822332,833953,3/3/2017,
24217,2,822670,833639,19/4/2012,
24219,2,820322,833766,10/2/2021,
24221,2,817944,835084,25/10/2019,
24222,2,835713,817697,19/4/2012,
24224,2,841726,831123,19/4/2012,
24241,2,836005,824735,19/4/2012,
24248,2,842869,831770,19/4/2012,
24255,2,840297,826889,19/4/2012,
24257,2,838812,826902,19/4/2012,
24261,2,839026,827518,19/4/2012,
24263,2,842468,831560,19/4/2012,
24264,2,835605,820217,19/4/2012,
24265,2,838194,822429,19/4/2012,
24275,2,839761,830379,19/4/2012,
24284,2,845716,831954,19/4/2012,
24300,2,841586,830958,19/4/2012,
24311,2,837330,826839,19/4/2012,
24324,2,838077,828154,19/4/2012,
24327,2,838962,827481,19/4/2012,
24366,2,824718,832845,19/4/2012,
24381,2,829342,825516,19/4/2012,
24389,2,839686,822390,16/3/2015,
24399,2,831633,813682,19/4/2012,
24409,2,837455,827252,19/4/2012,
24410,2,837424,827199,19/4/2012,
24412,2,839884,831740,19/4/2012,
24416,2,840086,830758,4/3/2020,
24417,2,814548,827340,19/4/2012,
24431,2,816028,827615,19/4/2012,
24460,2,819190,833314,19/4/2012,
24474,2,827892,833561,19/4/2012,
24480,2,821332,832544,19/4/2012,
24482,2,821888,831808,19/4/2012,
24487,2,821883,831798,19/4/2012,
24536,2,835483,820357,19/4/2012,
24539,2,838696,828518,19/4/2012,
24542,2,839123,820796,19/4/2012,
24565,2,834556,833717,19/4/2012,
24566,2,838524,837041,19/4/2012,
24567,2,842074,836903,19/4/2012,
24568,2,834470,834946,19/4/2012,
24574,2,816239,829585,19/4/2012,
24578,2,825954,839783,19/4/2012,
24580,2,824477,831197,19/4/2012,
24597,2,845270,819653,19/4/2012,
24599,2,846327,827070,19/4/2012,
24606,2,824381,825346,19/4/2012,
24608,2,834588,820574,19/4/2012,
24614,2,833229,821438,23/4/2019,
24632,2,845705,817505,28/10/2020,
24638,2,845886,816044,19/4/2012,
24655,2,836997,815488,19/4/2012,
24656,2,840012,822266,19/4/2012,
24660,2,840257,821021,19/4/2012,
24663,2,832325,825883,19/4/2012,
24672,2,842268,814174,19/4/2012,
24719,2,831305,815128,19/4/2012,
24731,2,816257,830451,19/4/2012,
24732,2,825774,840952,19/4/2012,
24739,2,840882,821413,19/4/2012,
24749,2,818379,834478,19/4/2012,
24994,2,843095,832099,19/4/2012,
25008,2,834011,821131,19/4/2012,
25010,2,836237,819111,19/4/2012,
25070,2,842358,819553,19/4/2012,
25081,2,842904,815148,19/4/2012,
25178,2,845580,818709,19/4/2012,
25205,2,831102,840469,19/4/2012,
25207,2,828245,840298,1/3/2016,
25236,2,829366,822648,16/10/2014,
25263,2,839393,820690,19/4/2012,
25264,2,839435,820721,19/4/2012,
25270,2,844877,818846,19/4/2012,
25276,2,834244,812353,19/4/2012,
25279,2,831228,815835,19/4/2012,
25309,2,820945,834945,19/4/2012,
25320,2,832315,838124,8/1/2018,
25326,2,836586,840887,19/4/2012,
25327,2,812447,839024,19/4/2012,
25328,2,836650,826866,21/8/2015,
25330,2,834757,831667,19/4/2012,
25337,2,831450,813676,25/11/2020,
25339,2,824906,841710,20/11/2018,
25345,2,831292,825368,19/4/2012,
25350,2,834374,816332,19/4/2012,
25353,2,841167,816223,19/4/2012,
25356,2,843841,814211,19/4/2012,
25363,2,836258,821931,19/4/2012,
25365,2,838470,823529,19/4/2012,
