STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE
91,1,840287,809675,29/8/2022,
93,1,841003,810754,29/8/2022,
94,1,840919,811582,29/8/2022,
95,1,842317,818753,29/8/2022,
96,1,841814,813923,29/8/2022,
97,1,842030,814469,29/8/2022,
99,1,842212,814010,29/8/2022,
100,1,841456,815393,29/8/2022,
101,1,841339,815568,29/8/2022,
102,1,841068,815761,29/8/2022,
103,1,840787,816064,29/8/2022,
104,1,840383,816178,29/8/2022,
105,1,840136,816189,29/8/2022,
106,1,839887,816206,29/8/2022,
107,1,839701,816465,29/8/2022,
108,1,839610,816779,29/8/2022,
109,1,839464,816950,29/8/2022,
110,1,839316,816998,29/8/2022,
111,1,839052,816988,29/8/2022,
112,1,838777,816927,29/8/2022,
113,1,836954,815681,29/8/2022,
116,1,836443,815498,29/8/2022,
118,1,836177,815437,29/8/2022,
119,1,835979,815415,29/8/2022,
120,1,835770,815394,29/8/2022,
121,1,835689,815400,29/8/2022,
122,1,835059,815465,29/8/2022,
124,1,833936,816300,29/8/2022,
125,1,833502,816629,29/8/2022,
127,1,833903,816342,29/8/2022,
128,1,834512,815761,29/8/2022,
129,1,834606,815696,29/8/2022,
130,1,835006,815514,29/8/2022,
131,1,835515,815439,29/8/2022,
132,1,835952,815436,29/8/2022,
133,1,836202,815464,29/8/2022,
134,1,836298,815477,29/8/2022,
135,1,836643,815593,29/8/2022,
136,1,837048,815708,29/8/2022,
137,1,837583,815779,29/8/2022,
139,1,837920,816521,29/8/2022,
140,1,838144,816797,29/8/2022,
141,1,838430,816875,29/8/2022,
142,1,838780,816951,29/8/2022,
143,1,838903,816977,29/8/2022,
144,1,839307,817023,29/8/2022,
146,1,839665,816681,29/8/2022,
147,1,839820,816304,29/8/2022,
148,1,840107,816212,29/8/2022,
149,1,840309,816209,29/8/2022,
151,1,840885,815970,29/8/2022,
152,1,841084,815772,29/8/2022,
155,1,842217,813970,29/8/2022,
156,1,842460,814004,29/8/2022,
157,1,843166,814251,29/8/2022,
159,1,843713,813827,29/8/2022,
161,1,843014,814319,29/8/2022,
163,1,833926,816392,29/8/2022,
166,1,842849,815253,29/8/2022,
167,1,842716,815421,29/8/2022,
169,1,841886,815765,29/8/2022,
170,1,841894,815555,29/8/2022,
171,1,841899,815422,29/8/2022,
172,1,841853,815204,29/8/2022,
173,1,840926,815874,29/8/2022,
174,1,840890,816049,29/8/2022,
175,1,841067,816147,29/8/2022,
176,1,841074,816036,29/8/2022,
178,1,838672,816950,29/8/2022,
179,1,838824,817153,29/8/2022,
180,1,840458,816272,29/8/2022,
181,1,840970,815943,29/8/2022,
182,1,841853,815253,29/8/2022,
183,1,841886,815478,29/8/2022,
185,1,841886,815796,29/8/2022,
187,1,842109,815991,29/8/2022,
188,1,842901,815158,29/8/2022,
190,1,842760,814619,29/8/2022,
193,1,835646,819170,29/8/2022,
194,1,835605,819401,29/8/2022,
197,1,835121,820596,29/8/2022,
199,1,834678,821204,29/8/2022,
203,1,834518,821334,29/8/2022,
204,1,834324,821654,29/8/2022,
205,1,834301,821806,29/8/2022,
