STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE
2,1,843622,813951,24/10/2022,
3,1,843333,814109,24/10/2022,
4,1,842947,814013,24/10/2022,
5,1,842646,813814,24/10/2022,
6,1,842419,813736,24/10/2022,
7,1,842307,813674,24/10/2022,
8,1,842182,813741,24/10/2022,
9,1,842149,813996,24/10/2022,
10,1,842092,814350,24/10/2022,
11,1,842111,814519,24/10/2022,
12,1,842016,814846,24/10/2022,
13,1,841835,815086,24/10/2022,
15,1,836740,815798,24/10/2022,
16,1,836554,815722,24/10/2022,
17,1,831457,840927,24/10/2022,
18,1,836068,815612,24/10/2022,
19,1,835644,815588,24/10/2022,
20,1,831231,841090,24/10/2022,
21,1,834543,815898,24/10/2022,
22,1,834350,815826,24/10/2022,
23,1,834272,816048,24/10/2022,
24,1,834053,816219,24/10/2022,
26,1,834105,816179,24/10/2022,
27,1,834210,816042,24/10/2022,
28,1,834453,815978,24/10/2022,
30,1,835508,815645,24/10/2022,
31,1,835876,815624,24/10/2022,
32,1,836115,815914,24/10/2022,
33,1,841864,815086,24/10/2022,
35,1,842091,814705,24/10/2022,
36,1,842120,814412,24/10/2022,
40,1,842454,813774,24/10/2022,
42,1,842822,813944,24/10/2022,
43,1,842938,814035,24/10/2022,
46,1,843941,813766,24/10/2022,
48,1,842527,814357,24/10/2022,
49,1,838171,816605,24/10/2022,
50,1,838176,816468,24/10/2022,
51,1,838202,816314,24/10/2022,
53,1,838257,816249,24/10/2022,
54,1,838344,816464,24/10/2022,
55,1,838534,816486,24/10/2022,
56,1,838719,816423,24/10/2022,
57,1,838533,816074,24/10/2022,
58,1,838899,816952,24/10/2022,
59,1,838593,816885,24/10/2022,
60,1,838426,816849,24/10/2022,
61,1,838144,816768,24/10/2022,
62,1,837997,816589,24/10/2022,
63,1,837926,816216,24/10/2022,
64,1,837519,815698,24/10/2022,
66,1,836954,815055,24/10/2022,
67,1,837084,814626,24/10/2022,
68,1,836873,814582,24/10/2022,
69,1,836648,814737,24/10/2022,
74,1,842066,814511,24/10/2022,
75,1,841770,813828,24/10/2022,
79,1,840455,809885,24/10/2022,
80,1,840245,809624,24/10/2022,
82,1,840003,808944,24/10/2022,
84,1,840413,808669,24/10/2022,
87,1,840408,808664,24/10/2022,
89,1,839812,809248,24/10/2022,
90,1,840037,809489,24/10/2022,
91,1,840287,809675,24/10/2022,
93,1,841003,810754,24/10/2022,
94,1,840919,811582,24/10/2022,
95,1,842317,818753,24/10/2022,
96,1,841814,813923,24/10/2022,
97,1,842030,814469,24/10/2022,
99,1,842212,814010,24/10/2022,
100,1,841456,815393,24/10/2022,
101,1,841339,815568,24/10/2022,
102,1,841068,815761,24/10/2022,
103,1,840787,816064,24/10/2022,
104,1,840383,816178,24/10/2022,
105,1,840136,816189,24/10/2022,
106,1,839887,816206,24/10/2022,
107,1,839701,816465,24/10/2022,
108,1,839610,816779,24/10/2022,
109,1,839464,816950,24/10/2022,
110,1,839316,816998,24/10/2022,
111,1,839052,816988,24/10/2022,
112,1,838777,816927,24/10/2022,
113,1,836954,815681,24/10/2022,
116,1,836443,815498,24/10/2022,
118,1,836177,815437,24/10/2022,
119,1,835979,815415,24/10/2022,
120,1,835770,815394,24/10/2022,
121,1,835689,815400,24/10/2022,
122,1,835059,815465,24/10/2022,
124,1,833936,816300,24/10/2022,
125,1,833502,816629,24/10/2022,
127,1,833903,816342,24/10/2022,
128,1,834512,815761,24/10/2022,
129,1,834606,815696,24/10/2022,
130,1,835006,815514,24/10/2022,
131,1,835515,815439,24/10/2022,
132,1,835952,815436,24/10/2022,
133,1,836202,815464,24/10/2022,
134,1,836298,815477,24/10/2022,
135,1,836643,815593,24/10/2022,
136,1,837048,815708,24/10/2022,
137,1,837583,815779,24/10/2022,
139,1,837920,816521,24/10/2022,
140,1,838144,816797,24/10/2022,
141,1,838430,816875,24/10/2022,
142,1,838780,816951,24/10/2022,
143,1,838903,816977,24/10/2022,
144,1,839307,817023,24/10/2022,
146,1,839665,816681,24/10/2022,
147,1,839820,816304,24/10/2022,
148,1,840107,816212,24/10/2022,
149,1,840309,816209,24/10/2022,
151,1,840885,815970,24/10/2022,
152,1,841084,815772,24/10/2022,
155,1,842217,813970,24/10/2022,
156,1,842460,814004,24/10/2022,
157,1,843166,814251,24/10/2022,
159,1,843713,813827,24/10/2022,
161,1,843014,814319,24/10/2022,
163,1,833926,816392,24/10/2022,
166,1,842849,815253,24/10/2022,
167,1,842716,815421,24/10/2022,
169,1,841886,815765,24/10/2022,
170,1,841894,815555,24/10/2022,
171,1,841899,815422,24/10/2022,
172,1,841853,815204,24/10/2022,
173,1,840926,815874,24/10/2022,
174,1,840890,816049,24/10/2022,
175,1,841067,816147,24/10/2022,
176,1,841074,816036,24/10/2022,
178,1,838672,816950,24/10/2022,
179,1,838824,817153,24/10/2022,
180,1,840458,816272,24/10/2022,
181,1,840970,815943,24/10/2022,
182,1,841853,815253,24/10/2022,
183,1,841886,815478,24/10/2022,
185,1,841886,815796,24/10/2022,
187,1,842109,815991,24/10/2022,
188,1,842901,815158,24/10/2022,
190,1,842760,814619,24/10/2022,
193,1,835646,819170,24/10/2022,
194,1,835605,819401,24/10/2022,
197,1,835121,820596,24/10/2022,
199,1,834678,821204,24/10/2022,
203,1,834518,821334,24/10/2022,
204,1,834324,821654,24/10/2022,
205,1,834301,821806,24/10/2022,
206,1,834566,821817,24/10/2022,
207,1,834659,821424,24/10/2022,
208,1,834829,821264,24/10/2022,
209,1,835033,821091,24/10/2022,
210,1,835182,820969,24/10/2022,
211,1,835378,820715,24/10/2022,
212,1,835419,820487,24/10/2022,
214,1,835626,819406,24/10/2022,
216,1,835700,818992,24/10/2022,
219,1,836652,818079,24/10/2022,
220,1,837138,816089,24/10/2022,
221,1,837734,816322,24/10/2022,
222,1,837996,816726,24/10/2022,
223,1,838129,816883,24/10/2022,
228,1,838246,816809,24/10/2022,
230,1,836492,815437,24/10/2022,
231,1,836189,815327,24/10/2022,
232,1,835728,815508,24/10/2022,
233,1,835151,815546,24/10/2022,
234,1,836064,815391,24/10/2022,
235,1,836292,815366,24/10/2022,
236,1,836501,815449,24/10/2022,
237,1,836801,815358,24/10/2022,
238,1,837047,815413,24/10/2022,
240,1,834528,816347,24/10/2022,
241,1,834511,816209,24/10/2022,
244,1,834570,815420,24/10/2022,
245,1,834272,815291,24/10/2022,
246,1,833932,815614,24/10/2022,
247,1,833693,815831,24/10/2022,
248,1,833436,816000,24/10/2022,
249,1,833286,816027,24/10/2022,
250,1,833382,815997,24/10/2022,
252,1,833572,815779,24/10/2022,
253,1,833835,815532,24/10/2022,
254,1,834007,815242,24/10/2022,
255,1,834292,815406,24/10/2022,
256,1,834499,815490,24/10/2022,
257,1,834437,815669,24/10/2022,
258,1,834268,815892,24/10/2022,
259,1,834501,816238,24/10/2022,
261,1,834125,815841,24/10/2022,
262,1,833930,815954,24/10/2022,
263,1,833939,815896,24/10/2022,
264,1,833971,815683,24/10/2022,
265,1,832968,816215,24/10/2022,
266,1,832905,816142,24/10/2022,
267,1,832829,816113,24/10/2022,
268,1,832983,816170,24/10/2022,
269,1,833170,815966,24/10/2022,
270,1,833244,815926,24/10/2022,
271,1,833558,815744,24/10/2022,
274,1,836007,816139,24/10/2022,
276,1,836751,815638,24/10/2022,
277,1,837142,815686,24/10/2022,
