STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE
826,1,839517,821068,5/7/2022,
828,1,834191,821616,5/7/2022,
829,1,834209,821391,5/7/2022,
830,1,834605,821057,5/7/2022,
833,1,835178,820579,5/7/2022,
836,1,836925,815548,5/7/2022,
837,1,836852,815275,5/7/2022,
838,1,834929,820886,5/7/2022,
839,1,834931,820993,5/7/2022,
843,1,836455,822561,5/7/2022,
845,1,836650,825219,5/7/2022,
846,1,836538,825683,5/7/2022,
847,1,836548,825942,5/7/2022,
849,1,837244,826147,5/7/2022,
850,1,837792,826334,5/7/2022,
851,1,838120,826464,5/7/2022,
852,1,838145,826759,5/7/2022,
853,1,837414,827147,5/7/2022,
854,1,838212,826731,5/7/2022,
856,1,837841,826260,5/7/2022,
857,1,837336,826131,5/7/2022,
858,1,837009,826129,5/7/2022,
859,1,836580,825686,5/7/2022,
863,1,836441,819810,5/7/2022,
864,1,836276,819331,5/7/2022,
865,1,833380,822006,5/7/2022,
866,1,835509,819900,5/7/2022,
867,1,836068,815357,5/7/2022,
868,1,836989,826159,5/7/2022,
869,1,838206,827039,5/7/2022,
870,1,838457,827315,5/7/2022,
873,1,838982,827499,5/7/2022,
874,1,838462,827278,5/7/2022,
875,1,838183,826966,5/7/2022,
876,1,838140,826452,5/7/2022,
877,1,835802,815571,5/7/2022,
879,1,835453,834827,5/7/2022,
880,1,835296,834703,5/7/2022,
881,1,835252,834426,5/7/2022,
883,1,835911,834128,5/7/2022,
884,1,839949,826440,5/7/2022,
885,1,842118,817956,5/7/2022,
886,1,834209,816016,5/7/2022,
891,1,836270,815784,5/7/2022,
892,1,835872,834105,5/7/2022,
894,1,835367,834289,5/7/2022,
895,1,835261,834521,5/7/2022,
896,1,835282,834713,5/7/2022,
898,1,838148,814563,5/7/2022,
901,1,838776,816467,5/7/2022,
902,1,838915,816572,5/7/2022,
903,1,839430,816737,5/7/2022,
904,1,838946,817073,5/7/2022,
909,1,811128,817651,5/7/2022,
911,1,834488,818311,5/7/2022,
912,1,840643,816502,5/7/2022,
914,1,843834,813745,5/7/2022,
915,1,843996,813864,5/7/2022,
916,1,843648,814177,5/7/2022,
917,1,843200,814164,5/7/2022,
918,1,843690,814186,5/7/2022,
921,1,834439,818451,5/7/2022,
926,1,811879,816765,5/7/2022,
927,1,811041,817177,5/7/2022,
929,1,811615,819383,5/7/2022,
931,1,811243,820064,5/7/2022,
932,1,811048,817134,5/7/2022,
933,1,811727,816726,5/7/2022,
937,1,809889,817455,5/7/2022,
941,1,811822,816515,5/7/2022,
942,1,811999,816388,5/7/2022,
943,1,811542,815661,5/7/2022,
944,1,811954,816388,5/7/2022,
945,1,811775,816511,5/7/2022,
947,1,810324,817396,5/7/2022,
950,1,811175,817660,5/7/2022,
951,1,810988,818075,5/7/2022,
952,1,828033,823304,5/7/2022,
953,1,828212,823785,5/7/2022,
956,1,833301,822044,5/7/2022,
957,1,834381,821639,5/7/2022,
961,1,835769,818009,5/7/2022,
965,1,835783,817450,5/7/2022,
966,1,835771,817640,5/7/2022,
967,1,835725,818356,5/7/2022,
968,1,835701,818659,5/7/2022,
970,1,835662,819081,5/7/2022,
971,1,835027,821067,5/7/2022,
972,1,834821,821239,5/7/2022,
973,1,833186,821966,5/7/2022,
976,1,828220,823769,5/7/2022,
977,1,828043,823220,5/7/2022,
978,1,810788,817588,5/7/2022,
979,1,810935,818141,5/7/2022,
980,1,817940,825433,5/7/2022,
981,1,833772,816382,5/7/2022,
982,1,811919,820096,5/7/2022,
985,1,837430,826994,5/7/2022,
986,1,837678,827068,5/7/2022,
